0	114.4	0
0	114.23678	0.02184
0	114.07361	0.0436
0	113.91037	0.06521
0	113.42394	0.12825
0	112.93745	0.18952
0	112.45062	0.24939
0	111.64929	0.34554
0	110.84789	0.43891
0	110.04594	0.52967
0	108.94301	0.65041
0	107.84002	0.76717
0	106.73635	0.88088
0	105.35113	1.02026
0	103.96603	1.1563
0	102.58019	1.28929
0	100.93564	1.44337
0	99.29129	1.59381
0	97.64612	1.74117
0	95.77119	1.90576
0	93.89657	2.06698
0	92.02108	2.22508
0	89.94747	2.39631
0	87.87423	2.56371
0	85.8	2.7273
0	83.5632	2.89926
0	81.32678	3.06661
0	79.0893	3.22951
0	76.72781	3.39655
0	74.36673	3.5583
0	72.00451	3.71457
0	69.55839	3.87026
0	67.11267	4.01941
0	64.66575	4.16187
0	62.17731	4.29951
0	59.68927	4.42933
0	57.2	4.55083
0	54.71155	4.6634
0	52.22351	4.76651
0	49.73425	4.85971
0	47.28807	4.94101
0	44.84233	5.01113
0	42.39549	5.06906
0	41.20147	5.09259
0	40.00777	5.11284
0	38.81363	5.1297
0	37.64589	5.14277
0	36.4785	5.15235
0	35.3107	5.1583
0	34.1742	5.16044
0	33.03807	5.15865
0	31.90158	5.15258
0	30.80089	5.14233
0	29.70059	5.12781
0	28.6	5.1091
0	27.54005	5.08714
0	26.48055	5.06098
0	25.42082	5.03017
0	24.40657	4.996
0	23.39282	4.95715
0	22.37893	4.91348
0	21.41417	4.86735
0	20.44997	4.8164
0	19.48575	4.76018
0	18.57466	4.70187
0	17.66422	4.63828
0	16.75388	4.56914
0	15.90024	4.49899
0	15.04735	4.42329
0	14.19475	4.34148
0	13.40234	4.25951
0	12.61084	4.17156
0	11.81981	4.07722
0	11.09248	3.98449
0	10.36616	3.88585
0	9.64049	3.78092
0	8.98046	3.67962
0	8.3216	3.57233
0	7.66366	3.45831
0	7.07385	3.34968
0	6.4855	3.23444
0	5.89846	3.11168
0	5.38156	2.99629
0	4.86668	2.87293
0	4.35406	2.73988
0	3.91102	2.61507
0	3.47114	2.47998
0	3.03503	2.33262
0	2.66765	2.19599
0	2.3053	2.04694
0	1.94938	1.88302
0	1.65783	1.73274
0	1.37389	1.56868
0	1.09938	1.38882
0	0.88566	1.23053
0	0.68168	1.06027
0	0.48963	0.87745
0	0.35393	0.7298
0	0.23024	0.57151
0	0.12241	0.39926
0	0.06031	0.27073
0	0.01656	0.13675
0	0	0
0	0.01656	-0.13675
0	0.06031	-0.27073
0	0.12241	-0.39926
0	0.23024	-0.57151
0	0.35393	-0.7298
0	0.48963	-0.87745
0	0.68168	-1.06027
0	0.88566	-1.23053
0	1.09938	-1.38882
0	1.37389	-1.56868
0	1.65783	-1.73274
0	1.94938	-1.88302
0	2.3053	-2.04694
0	2.66765	-2.19599
0	3.03503	-2.33262
0	3.47114	-2.47998
0	3.91102	-2.61507
0	4.35406	-2.73988
0	4.86668	-2.87293
0	5.38156	-2.99629
0	5.89846	-3.11168
0	6.4855	-3.23444
0	7.07385	-3.34968
0	7.66366	-3.45831
0	8.3216	-3.57233
0	8.98046	-3.67962
0	9.64049	-3.78092
0	10.36616	-3.88585
0	11.09248	-3.98449
0	11.81981	-4.07722
0	12.61084	-4.17156
0	13.40234	-4.25951
0	14.19475	-4.34148
0	15.04735	-4.42329
0	15.90024	-4.49899
0	16.75388	-4.56914
0	17.66422	-4.63828
0	18.57466	-4.70187
0	19.48575	-4.76018
0	20.44997	-4.8164
0	21.41417	-4.86735
0	22.37893	-4.91348
0	23.39282	-4.95715
0	24.40657	-4.996
0	25.42082	-5.03017
0	26.48055	-5.06098
0	27.54005	-5.08714
0	28.6	-5.1091
0	29.70059	-5.12781
0	30.80089	-5.14233
0	31.90158	-5.15258
0	33.03807	-5.15865
0	34.1742	-5.16044
0	35.3107	-5.1583
0	36.4785	-5.15235
0	37.64589	-5.14277
0	38.81363	-5.1297
0	40.00777	-5.11284
0	41.20147	-5.09259
0	42.39549	-5.06906
0	44.84233	-5.01113
0	47.28807	-4.94101
0	49.73425	-4.85971
0	52.22351	-4.76651
0	54.71155	-4.6634
0	57.2	-4.55083
0	59.68927	-4.42933
0	62.17731	-4.29951
0	64.66575	-4.16187
0	67.11267	-4.01941
0	69.55839	-3.87026
0	72.00451	-3.71457
0	74.36673	-3.5583
0	76.72781	-3.39655
0	79.0893	-3.22951
0	81.32678	-3.06661
0	83.5632	-2.89926
0	85.8	-2.7273
0	87.87423	-2.56371
0	89.94747	-2.39631
0	92.02108	-2.22508
0	93.89657	-2.06698
0	95.77119	-1.90576
0	97.64612	-1.74117
0	99.29129	-1.59381
0	100.93564	-1.44337
0	102.58019	-1.28929
0	103.96603	-1.1563
0	105.35113	-1.02026
0	106.73635	-0.88088
0	107.84002	-0.76717
0	108.94301	-0.65041
0	110.04594	-0.52967
0	110.84789	-0.43891
0	111.64929	-0.34554
0	112.45062	-0.24939
0	112.93745	-0.18952
0	113.42394	-0.12825
0	113.91037	-0.06521
0	114.07361	-0.0436
0	114.23678	-0.02184
0	114.4	0
